sender,subject,body,label,id,timestamp,sub_len,body_len,sender_dmn
prince@lottery-winner.net,"Urgent Business Proposal - $4,121,655","Dear Friend,

I am writing to you from Yemen. I am a prince/businessman/lawyer with access to $4,121,655 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($1,236,496).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Mark Prince",spam,3664,2025-07-31T03:57:16,37,460,lottery-winner.net
prince@pharmacy-online.info,"Urgent Business Proposal - $15,096,169","Dear Friend,

I am writing to you from Philippines. I am a prince/businessman/lawyer with access to $15,096,169 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($4,528,851).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Heather Chavez",spam,3665,2025-07-19T06:17:20,38,470,pharmacy-online.info
security@goog1e.com,Click now or lose access - Account Verification,"Verify immediately

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3666,2025-07-31T12:06:43,47,249,goog1e.com
prince@work-from-home.org,"Urgent Business Proposal - $33,659,084","Dear Friend,

I am writing to you from Niger. I am a prince/businessman/lawyer with access to $33,659,084 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($10,097,725).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Andrew Stephens",spam,3667,2025-07-17T02:27:50,38,466,work-from-home.org
security@stripe.com,Password Reset Request - Stripe,"Hi,

We received a request to reset your password for your Stripe account.

If you requested this, click the link below to reset your password:
[Reset Password Link]

This link will expire in 24 hours.

If you didn't request this, please ignore this email.

Stripe Security Team",legitimate,3668,2025-08-02T23:00:10,31,278,stripe.com
deals@guerrillamail.com,🔥 78% OFF Discount Electronics - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 78% OFF on discount electronics!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3669,2025-07-10T22:41:53,46,305,guerrillamail.com
lottery@guerrillamail.com,"YOU WON $1,881,599!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $1,881,599 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 702170

Contact our claims department immediately!

Dr. Thomas, Lottery Commissioner",spam,3670,2025-08-03T02:10:23,31,366,guerrillamail.com
security@microsooft.com,Account will be suspended - Account Verification,"URGENT ACTION REQUIRED

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3671,2025-07-28T19:40:41,48,253,microsooft.com
security@dropbox.com,Password Reset Request - Dropbox,"Hi,

We received a request to reset your password for your Dropbox account.

If you requested this, click the link below to reset your password:
[Reset Password Link]

This link will expire in 24 hours.

If you didn't request this, please ignore this email.

Dropbox Security Team",legitimate,3672,2025-07-24T03:43:23,32,280,dropbox.com
billing@paypal.com,Payment Confirmation - Paypal,"Dear Customer,

Your Paypal subscription has been renewed.

Amount charged: $55.38
Next billing date: 2025-09-03
Payment method: Card ending in 2957

View your invoice or update billing information in your account.

Paypal Billing Team",legitimate,3673,2025-07-16T09:27:01,29,235,paypal.com
opportunity@fake-rolex.shop,Make $3232/Week From Home - No Experience!,"Make $3232/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3674,2025-08-03T05:08:33,42,295,fake-rolex.shop
pharmacy@amazing-deals.biz,Weight Loss Pills - 70% OFF No Prescription!,"Get Weight Loss Pills at 70% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3675,2025-07-26T19:49:00,44,233,amazing-deals.biz
security@microsooft.com,Click now or lose access - Account Verification,"Click now or lose access

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3676,2025-07-26T03:39:01,47,255,microsooft.com
welcome@dropbox.com,Welcome to Dropbox!,"Welcome to Dropbox!

We're excited to have you on board. Here's what you can do next:

1. Complete your profile setup
2. Explore our features
3. Join our community
4. Contact support if you need help

Get started: [Getting Started Guide]

Welcome aboard!
The Dropbox Team",legitimate,3677,2025-07-18T03:26:54,19,271,dropbox.com
alert@weight-loss-miracle.com,⚠️ URGENT: Microsoft detected suspicious activity!,"⚠️ URGENT ALERT ⚠️

Microsoft detected suspicious activity!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,3678,2025-07-15T16:44:00,50,379,weight-loss-miracle.com
pharmacy@guerrillamail.com,Weight Loss Pills - 74% OFF No Prescription!,"Get Weight Loss Pills at 74% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3679,2025-07-07T07:00:17,44,233,guerrillamail.com
lottery@pharmacy-online.info,"YOU WON $3,897,934!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $3,897,934 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 234718

Contact our claims department immediately!

Dr. Scott, Lottery Commissioner",spam,3680,2025-07-20T22:40:47,31,365,pharmacy-online.info
security@goog1e.com,Verify immediately - Account Verification,"Account will be suspended

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3681,2025-07-12T02:50:12,41,256,goog1e.com
opportunity@weight-loss-miracle.com,Make $1685/Week From Home - No Experience!,"Make $1685/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3682,2025-07-19T14:46:24,42,295,weight-loss-miracle.com
lottery@guerrillamail.com,"YOU WON $7,016,147!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $7,016,147 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 173140

Contact our claims department immediately!

Dr. Potter, Lottery Commissioner",spam,3683,2025-08-03T04:34:15,31,366,guerrillamail.com
security@arnazon.com,URGENT ACTION REQUIRED - Account Verification,"URGENT ACTION REQUIRED

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3684,2025-07-27T02:39:07,45,253,arnazon.com
prince@weight-loss-miracle.com,"Urgent Business Proposal - $7,951,275","Dear Friend,

I am writing to you from Guinea-Bissau. I am a prince/businessman/lawyer with access to $7,951,275 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($2,385,382).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Angelica Smith",spam,3685,2025-07-08T22:52:28,37,471,weight-loss-miracle.com
pharmacy@pharmacy-online.info,Pain Relief - 66% OFF No Prescription!,"Get Pain Relief at 66% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3686,2025-08-01T09:09:14,38,227,pharmacy-online.info
alert@free-money.co,⚠️ URGENT: FBI investigation requires your assistance!,"⚠️ URGENT ALERT ⚠️

FBI investigation requires your assistance!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,3687,2025-07-30T07:18:56,54,383,free-money.co
info@salesforce.com,Re: Feature Request - Ticket #34350,"Thank you for contacting Salesforce support. We have received your inquiry about technical problem and will respond within 24 hours. Your ticket number is 46608. Best regards, Customer Support Team",legitimate,3688,2025-07-10T05:01:48,35,197,salesforce.com
opportunity@weight-loss-miracle.com,Make $4211/Week From Home - No Experience!,"Make $4211/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3689,2025-07-25T10:04:58,42,295,weight-loss-miracle.com
lottery@lottery-winner.net,"YOU WON $5,181,635!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $5,181,635 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 305077

Contact our claims department immediately!

Dr. Morgan, Lottery Commissioner",spam,3690,2025-07-20T07:36:54,31,366,lottery-winner.net
opportunity@tempmail.com,Make $2746/Week From Home - No Experience!,"Make $2746/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3691,2025-07-16T18:20:22,42,295,tempmail.com
security@github.com,Re: Technical Problem - Ticket #23495,"Thank you for contacting Github support. We have received your inquiry about billing inquiry and will respond within 24 hours. Your ticket number is 61342. Best regards, Customer Support Team",legitimate,3692,2025-08-02T16:29:12,37,191,github.com
deals@guerrillamail.com,🔥 71% OFF Miracle Cream - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 71% OFF on miracle cream!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3693,2025-07-06T14:31:23,39,298,guerrillamail.com
