sender,subject,body,label,id,timestamp,sub_len,body_len,sender_dmn,quote_number,company,warranty_number,order_number,product,po_number,tracking_number,inquiry_number,supplier,rma_number,invoice_number,ticket_number,delivery_number
receiving@daviscorp.com,Delivery Confirmation DEL-51578 - PO PO-52850,"Delivery Confirmation

Delivery Number: DEL-51578
PO Number: PO-52850
Customer: Davis Corp

We confirm receipt of the following:

Product: Cable Assembly CA-660
Quantity Received: 59
Condition: Good
Received Date: August 04, 2025
Received By: Lisa Jenkins

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Davis Corp Receiving Department
Phone: 4019014376",legitimate,3474,2025-07-24T05:49:40,45,418,daviscorp.com,,,,,Cable Assembly CA-660,PO-52850,,,,,,,DEL-51578
lottery@pharmacy-online.info,"YOU WON $6,434,591!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $6,434,591 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 817169

Contact our claims department immediately!

Dr. Paul, Lottery Commissioner",spam,3475,2025-07-20T09:15:42,31,364,pharmacy-online.info,,,,,,,,,,,,,
engineering@thompsoncorp.com,Technical Inquiry TIC-69257 - Power Supply PS-990,"Technical Inquiry

Ticket Number: TIC-69257
Company: Thompson Corp
Product: Power Supply PS-990
Issue: operating parameters

Dear Technical Support,

We need assistance with operating parameters for the Power Supply PS-990. 

Specific questions:
1. What are the recommended operating conditions?
2. Are there any compatibility issues we should be aware of?
3. What maintenance schedule do you recommend?

Current setup details:
- Installation date: 2025-04-07
- Operating environment: Industrial
- Usage: Daily operation

Please provide technical documentation or guidance.

Contact: Darren Mora
Title: Technical Engineer
Phone: +1-574-447-4762x320
Email: castanedadaniel@example.net

Thompson Corp Engineering Department",legitimate,3476,2025-07-11T09:00:43,49,721,thompsoncorp.com,,Thompson Corp,,,Power Supply PS-990,,,,,,,TIC-69257,
returns@thompsoncorp.com,RMA Request RMA-75827 - Sensor Unit SU-445,"RMA Request

RMA Number: RMA-75827
Original Order: ORD-847859
Customer: Thompson Corp
Product: Sensor Unit SU-445
Issue: damaged in transit

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-05-22
Serial Number: SN382881

Please provide return shipping instructions.

Contact: Barbara Ortiz
Email: sandersjulie@example.net
Phone: 9013688492

Thompson Corp Returns Department",legitimate,3477,2025-08-04T01:43:53,42,465,thompsoncorp.com,,,,ORD-847859,Sensor Unit SU-445,,,,,RMA-75827,,,
shipping@techpartsinc.com,Shipment Confirmation - PO PO-55232 - Tracking 1Z962182437898428,"Shipment Notification

Your order has been shipped!

PO Number: PO-55232
Product: Sensor Unit SU-445
Tracking Number: 1Z962182437898428
Carrier: UPS Ground
Estimated Delivery: 2025-08-08

Ship To:
Your Company Name
44561 Jamie Fork
Smithmouth, MD 97363

Track your shipment: https://ups.com/track?1Z962182437898428

TechParts Inc Shipping Department",legitimate,3478,2025-07-07T13:45:45,64,349,techpartsinc.com,,,,,Sensor Unit SU-445,PO-55232,1Z962182437898428,,,,,,
alert@crypto-profits.investment,⚠️ URGENT: Your computer is infected with 247 viruses!,"⚠️ URGENT ALERT ⚠️

Your computer is infected with 247 viruses!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,3479,2025-08-01T15:57:20,54,383,crypto-profits.investment,,,,,,,,,,,,,
billing@megapartsindustries.com,Invoice INV-578427 - PO PO-51163,"Invoice

From: MegaParts Industries
Invoice Number: INV-578427
PO Number: PO-51163
Date: August 04, 2025

Line Items:
- Circuit Breaker CB-780: 5 @ $548.92 = $2744.62
- Relay Module RM-225: 14 @ $1711.73 = $23964.20

Total: $26708.82

Payment Terms: Net 30
Due Date: September 03, 2025

Please remit payment to:
MegaParts Industries
2274 Galvan Springs
Lake Donna, HI 84224

Accounts Receivable
MegaParts Industries",legitimate,3480,2025-07-28T09:57:26,32,415,megapartsindustries.com,,,,,,PO-51163,,,MegaParts Industries,,INV-578427,,
alert@fake-rolex.shop,⚠️ URGENT: FBI investigation requires your assistance!,"⚠️ URGENT ALERT ⚠️

FBI investigation requires your assistance!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,3481,2025-07-27T10:35:39,54,383,fake-rolex.shop,,,,,,,,,,,,,
parts@elitesupplyco.com,Parts Availability INQ-11175,"Parts Availability Update

Inquiry Number: INQ-11175
Date: August 04, 2025

Current availability for requested parts:

- Safety Switch SS-123: Limited Stock - Lead Time: 1-2 days
- Control Panel CP-890: In Stock - Lead Time: 1-2 days
- Circuit Breaker CB-780: In Stock - Lead Time: TBD
- Sensor Unit SU-445: Back Order - Lead Time: 1-2 days


Pricing:
Please contact sales for current pricing and volume discounts.

Notes:
- Prices subject to change without notice
- Lead times may vary based on demand
- Custom configurations available upon request

For orders, please reference inquiry number INQ-11175.

Elite Supply Co Parts Department
Phone: 605.641.2147
Email: parts@elitesupplyco.com",legitimate,3482,2025-07-10T01:11:59,28,690,elitesupplyco.com,,,,,,,,INQ-11175,Elite Supply Co,,,,
receiving@millermanufacturing.com,Delivery Confirmation DEL-80420 - PO PO-73082,"Delivery Confirmation

Delivery Number: DEL-80420
PO Number: PO-73082
Customer: Miller Manufacturing

We confirm receipt of the following:

Product: Safety Switch SS-123
Quantity Received: 99
Condition: Good
Received Date: August 04, 2025
Received By: Tracy Stout

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Miller Manufacturing Receiving Department
Phone: +1-714-916-3191x76012",legitimate,3483,2025-07-06T16:51:42,45,447,millermanufacturing.com,,,,,Safety Switch SS-123,PO-73082,,,,,,,DEL-80420
pharmacy@lottery-winner.net,Weight Loss Pills - 70% OFF No Prescription!,"Get Weight Loss Pills at 70% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3484,2025-07-28T03:30:40,44,233,lottery-winner.net,,,,,,,,,,,,,
prince@weight-loss-miracle.com,"Urgent Business Proposal - $23,426,562","Dear Friend,

I am writing to you from Egypt. I am a prince/businessman/lawyer with access to $23,426,562 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($7,027,969).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Jose Allen",spam,3485,2025-07-28T17:32:05,38,460,weight-loss-miracle.com,,,,,,,,,,,,,
receiving@andersonmanufacturing.com,Delivery Confirmation DEL-58024 - PO PO-51533,"Delivery Confirmation

Delivery Number: DEL-58024
PO Number: PO-51533
Customer: Anderson Manufacturing

We confirm receipt of the following:

Product: Sensor Unit SU-445
Quantity Received: 43
Condition: Good
Received Date: August 04, 2025
Received By: Jeffery Ware

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Anderson Manufacturing Receiving Department
Phone: 856.517.0534x98772",legitimate,3486,2025-07-09T16:27:30,45,447,andersonmanufacturing.com,,,,,Sensor Unit SU-445,PO-51533,,,,,,,DEL-58024
lottery@get-rich-quick.net,"YOU WON $8,780,576!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $8,780,576 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 874155

Contact our claims department immediately!

Dr. Mathews, Lottery Commissioner",spam,3487,2025-07-11T17:08:19,31,367,get-rich-quick.net,,,,,,,,,,,,,
prince@weight-loss-miracle.com,"Urgent Business Proposal - $41,946,771","Dear Friend,

I am writing to you from Morocco. I am a prince/businessman/lawyer with access to $41,946,771 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($12,584,031).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Stephen Hall",spam,3488,2025-07-29T21:51:27,38,465,weight-loss-miracle.com,,,,,,,,,,,,,
security@microsooft.com,Security breach detected - Account Verification,"Account will be suspended

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3489,2025-07-23T12:32:46,47,256,microsooft.com,,,,,,,,,,,,,
lottery@guerrillamail.com,"YOU WON $7,159,649!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $7,159,649 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 329783

Contact our claims department immediately!

Dr. Hoover, Lottery Commissioner",spam,3490,2025-07-29T02:31:37,31,366,guerrillamail.com,,,,,,,,,,,,,
purchasing@brownindustries.com,Quote Request QUO-96861 - Multiple Items,"Quote Request

Company: Brown Industries
Quote Number: QUO-96861
Date: August 04, 2025

We are requesting a quote for the following items:

1. Sensor Unit SU-445 - Quantity: 96
2. Safety Switch SS-123 - Quantity: 26
3. Industrial Pump Model X200 - Quantity: 42


Please include:
- Unit pricing
- Volume discounts
- Lead times
- Shipping costs
- Payment terms

Required delivery date: 2025-10-22

Contact Information:
Theresa Murphy
kennethpruitt@example.com
(679)869-5785

Thank you for your prompt response.

Brown Industries Purchasing Department",legitimate,3491,2025-07-11T02:01:17,40,548,brownindustries.com,QUO-96861,Brown Industries,,,,,,,,,,,
prince@pharmacy-online.info,"Urgent Business Proposal - $22,600,062","Dear Friend,

I am writing to you from American Samoa. I am a prince/businessman/lawyer with access to $22,600,062 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($6,780,019).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Doris Rhodes",spam,3492,2025-08-02T16:00:53,38,471,pharmacy-online.info,,,,,,,,,,,,,
receiving@thompsoncorp.com,Delivery Confirmation DEL-71644 - PO PO-98777,"Delivery Confirmation

Delivery Number: DEL-71644
PO Number: PO-98777
Customer: Thompson Corp

We confirm receipt of the following:

Product: Circuit Breaker CB-780
Quantity Received: 34
Condition: Good
Received Date: August 04, 2025
Received By: Dawn Kim

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Thompson Corp Receiving Department
Phone: (487)665-4171x2526",legitimate,3493,2025-08-04T15:39:34,45,429,thompsoncorp.com,,,,,Circuit Breaker CB-780,PO-98777,,,,,,,DEL-71644
deals@weight-loss-miracle.com,🔥 86% OFF Miracle Cream - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 86% OFF on miracle cream!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3494,2025-07-30T15:24:24,39,298,weight-loss-miracle.com,,,,,,,,,,,,,
lottery@weight-loss-miracle.com,"YOU WON $627,158!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $627,158 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 618588

Contact our claims department immediately!

Dr. Green, Lottery Commissioner",spam,3495,2025-07-06T11:07:07,29,363,weight-loss-miracle.com,,,,,,,,,,,,,
lottery@lottery-winner.net,"YOU WON $3,666,926!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $3,666,926 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 796960

Contact our claims department immediately!

Dr. Moore, Lottery Commissioner",spam,3496,2025-07-28T06:20:59,31,365,lottery-winner.net,,,,,,,,,,,,,
engineering@andersonmanufacturing.com,Technical Inquiry TIC-70891 - Control Panel CP-890,"Technical Inquiry

Ticket Number: TIC-70891
Company: Anderson Manufacturing
Product: Control Panel CP-890
Issue: compatibility questions

Dear Technical Support,

We need assistance with compatibility questions for the Control Panel CP-890. 

Specific questions:
1. What are the recommended operating conditions?
2. Are there any compatibility issues we should be aware of?
3. What maintenance schedule do you recommend?

Current setup details:
- Installation date: 2025-06-21
- Operating environment: Industrial
- Usage: Daily operation

Please provide technical documentation or guidance.

Contact: Mary Johnson
Title: Technical Engineer
Phone: 865.253.4053
Email: jasonhughes@example.org

Anderson Manufacturing Engineering Department",legitimate,3497,2025-07-30T12:33:11,50,737,andersonmanufacturing.com,,Anderson Manufacturing,,,Control Panel CP-890,,,,,,,TIC-70891,
parts@elitesupplyco.com,Parts Availability INQ-21928,"Parts Availability Update

Inquiry Number: INQ-21928
Date: August 04, 2025

Current availability for requested parts:

- Relay Module RM-225: Discontinued - Lead Time: TBD
- Safety Switch SS-123: Limited Stock - Lead Time: 2-3 weeks
- Control Panel CP-890: Back Order - Lead Time: 2-3 weeks


Pricing:
Please contact sales for current pricing and volume discounts.

Notes:
- Prices subject to change without notice
- Lead times may vary based on demand
- Custom configurations available upon request

For orders, please reference inquiry number INQ-21928.

Elite Supply Co Parts Department
Phone: +1-882-793-4417x7139
Email: parts@elitesupplyco.com",legitimate,3498,2025-08-01T01:27:38,28,648,elitesupplyco.com,,,,,,,,INQ-21928,Elite Supply Co,,,,
